Instrument,Biodiversity Targets,Targets Pollution,Cost of Pollution and Waste,Policy Waste,Commitment to Align Disclosures with TCFD Recommendations,Scope 1 Estimated Date,Emission Controversies Count,Fossil Fuel Debt Finance count,Climate Risk Insurance Count,Wastewater Management Controversies Count,Low Carbon Transition Controversies Count,Pollution Controversies Count,Total Waste To EVIC USD in million,Water Pollutant Emissions To EVIC USD in million,Ozone-Depleting Substances To EVIC USD in million,SOx Emissions To EVIC USD in million,Biodiversity Due Diligence,Biodiversity Risk Assessment,Biodiversity Commitment,Targets Waste,Policy Pollution,Facilities Water Discharge,Reporting Against the TCFD Recommendations,Scope 2 Estimated Date,Recent Emission Controversies Count,Recent Fossil Fuel Debt Finance Count,Recent Climate Risk Insurance Count,Recent Wastewater Management Controversies Count,Recent Pollution Controversies Count,Total Hazardous Waste To EVIC USD in million,Flaring Gases To EVIC USD in million,NOx Emissions To EVIC USD in million,VOC Emissions To EVIC USD in million,Accidental Spills To EVIC USD in million,"GHG Emissions Direct, Scope 1 - 5 year CAGR","GHG Emissions Indirect, Scope 2 - 5 year CAGR",CO2 Estimation Method,Ozone-Depleting Substances,NOx Emissions,VOC or Particulate Matter Emissions Reduction,Particulate Matter Emissions Reduction,Total Hazardous Waste To Revenues USD in million,Non-Hazardous Waste,TRWASTERECYCLINGRATIO,TRWASTEREDUCTIONINITIATIVES,Water Pollutant Emissions To Revenues USD in million,TRWATERPOLLUTANTEMISSIONS,"GHG Emissions Direct, Scope 1 - 3 year CAGR","GHG Emissions Indirect, Scope 2 - 3 year CAGR",Total CO2 Equivalent Emissions To Million Revenues USD YoY,Estimated CO2 Equivalents Emission Total,Flaring Gases,NOx and SOx Emissions Reduction,SOx Emissions,TRVOCEMISSIONSREDUCTION,TRVOCEMISSIONS,Waste Recycled To Total Waste,TRWASTETOTAL,TRWASTERECYCLEDTOTAL,Hazardous Waste,e-Waste Reduction,TRWATERDISCHARGED,ISO 14000 or EMS,EMS Certified Percent,Staff Transportation Impact Reduction,Environmental Expenditures Investments,Environmental Provisions,Self-Reported Environmental Fines,Flaring Gases To Revenues USD in million,NOx Emissions To Revenues USD in million,VOC Emissions To Revenues USD in million,Self-Reported Environmental Fines To Revenues in million,Environmental Restoration Initiatives,Accidental Spills,Environmental Expenditures,Environmental Investments Initiatives,Environmental Partnerships,Ozone-Depleting Substances To Revenues USD in million,SOx Emissions To Revenues USD in million,Accidental Spills To Revenues USD in million,Policy Nuclear Safety
CTSH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,331333.0,,0,,,,,,,,1,,ISO 14000,,1,,,,,,,,1,,,0,0,,,,0
ALB.N,,,,,0,,,,,,,,,,,0.133074853771698,,,,,,,0,,,,,,,1.91671600082692,,0.064803255266053,0.077307545366686,,,,Reported,,710.0,0,0,5.85051597371948,,,,,,,,,965000.0,,0,1458.0,,,,,,21000.0,0,,ISO 14000,20.833,0,1,42592000,,,0.197803159111468,0.235970810940019,,1,,6037000,0,1,,0.406192966175381,,0
TRGP.N,,,,,,,,,,,,,,,,0.250852276416711,,,,,,,,,,,,,,,,0.430708625545674,0.302915956427726,1.1548670839e-05,,,Median,,9100.0,0,0,,,,,,,,,,9253940.0,,0,5300.0,,,,,,,0,,No,,0,0,,,,1.04946315923009,,,0,0.244,,0,0,,0.611225796035105,2.8139451742e-05,0
EXE.OQ,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,4.5463963557e-05,,,Reported,,,0,0,,,,,,,,,,2860000.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,0.58,,0,1,,,6.7820392891e-05,0
NCLH.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2693970.0,,1,,,,,,,,0,,Both,,0,0,,,,,,,1,,,0,1,,,,0
PLTR.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UDR.N,0,0,0,0,0,,,,,,,,1.71202729161724,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,50593.0,,0,,,,0.112517916865743,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
DGX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.776402210010137,,,,,,,Reported,,,,0,1.59277652370203,,,,,,,,,203582.4,,0,,,,,,,11995.2,0,,No,,0,,,,,,,,0,,,0,0,,,,0
CBOE.Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,19395.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
HIG.N,,,,,,,,,,,,,0.038287159819857,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,32215.0,,0,,,,0.624879459980714,,,,1,,No,,1,1,120000000,0.0,,,,,1,,32000000,0,1,,,,0
ACGL.OQ,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,8086.0,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
NDSN.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,45392.2,,0,,,,,,,,0,,No,,1,0,,,,,,,0,,,0,1,,,,0
VRSK.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,20370.3,,0,,,,,,,,0,,No,,1,,,,,,,,1,,,0,1,,,,0
GEV.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMT.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,1238900.0,,0,,,,,,,,1,,ISO 14000,45.0,0,1,,0.0,,,,0.0,1,,,1,1,,,,0
KMB.OQ,,,,,,,,,,,,,19.7840992412555,,,0.023569550328197,,,,,,,,,,,,,,0.021937812228553,,0.029008677327012,,,,,Reported,,1600.0,0,0,0.065582655826558,1090000.0,,,,,,,,3894000.0,,0,1300.0,,,0.381686192391932,,,1210.0,0,,No,,0,1,,,,0.086720867208672,,,1,,221000000,1,1,,0.070460704607046,,0
PYPL.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,0,0,0,1,,,,,,,0.000536357218092,,,,,,,Reported,,,0,0,0.007084925887946,,,,,,,,,111600.0,,0,,,,,,,152.0,1,,No,,1,1,,,,,,,0,,,1,1,,,,0
CAG.N,,,,,,,,,,,,,9.53983675398844,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,848770.0,,0,,,,0.85,,,,0,,No,,0,0,56800000,151500.0,,,,15.8831669881741,0,,,0,1,,,,0
UHS.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,271906.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
SYF.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,20658.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
WAT.N,,,,,,,,,,,,,0.039853598823945,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,23600.0,,0,,,,0.331334332833583,,,,1,,ISO 14000,,0,0,,,,,,,0,,,0,1,,,,0
INCY.OQ,,,,,,,,,,,,,0.035101908598182,,,,,,,,,,,,,,,,,0.005249379080393,,,,,,,Reported,,,0,0,0.045859681418815,563.0,,,,,,,,12226.0,,0,,,,0.96261329305136,,,99.0,0,,No,,1,0,,,,,,,0,,,0,0,,,,0
LRCX.OQ,,,,,,,,,,,,,0.264238342840202,,,,,,,,,,,,,,,,,0.064614699504843,,,0.000795069657892,,,,Reported,,,0,0,0.21888300470324,6528.0,,,,,,,,162826.0,,0,,,,0.492419858812637,,,2113.0,1,,ISO 14000,100.0,1,0,,0.0,,,0.00269330720411,0.0,0,,,0,1,,,,0
IDXX.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,37152.0,,0,,,,,,,,1,,ISO 14000,100.0,0,0,,,,,,,0,,,0,1,,,,0
PPG.N,,,,,0,,,,,,,,5.29773216142669,,,0.002346169638235,,,,,,,0,,,,,,,3.0667069433066,,0.025515241312258,0.068719442086339,,,,Reported,,937.34,1,0,7.43826752938069,81960.0,,,,,,,,920000.0,,0,86.19,,,0.422001849758504,,,112660.0,0,,ISO 14000,35.89744,0,1,304000000,,,0.061886966855936,0.166678330912452,,0,,77000000,1,1,,0.005690611382543,,0
LKQ.OQ,0,0,0,1,0,,,,,,,,0.251008355704178,,,,0,0,0,0,0,0,0,,,,,,,0.04844463928508,,,,,,,Reported,,,0,0,0.058321497117929,3049.768,,,,,,,,239211.0,,0,,,,0.97300000026461,,,729.375,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
BG.N,,,,,,,,,,,,,21.1326640184692,,,,,,,,,,,,,,,,,1.079531078037,,,,,,,Reported,,,,0,0.376567817209528,287776.0,,,,,,,,3749697.0,,0,,,,0.623145204901276,,,15492.0,0,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,0
EOG.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5514977231106,,,5.8455769326e-05,,,Reported,,,0,0,,,,,,,,,,5400000.0,1000000.0,0,,,,,,,,0,,No,,0,0,,,57.9496487092295,,,,1,3.151,,0,1,,,0.000182599343083,0
MAR.OQ,0,0,0,1,0,,,,,,,,0.379267484576795,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,6806299.0,,0,,,,,,,,1,,No,,0,1,,,,,,,1,,,1,1,,,,0
TJX.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,782883.0,,0,,,,,,,,1,,No,,0,,,,,,,,1,,,0,1,,,,0
MNST.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,142512.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
VMC.N,,,,,0,,,,,,,,0.093191675870811,,,,,,,,,,0,,,,,,,0.093191675870811,,,,,,,Reported,,,1,1,0.412955460658866,0.0,,,,,,,,997999.0,,1,,,,0.42,,,2035.5,0,,ISO 14000,,0,0,,,,,,,1,,,0,0,,,,0
EW.N,,,,,0,,,,,,,,0.081630607133735,,4.35131168e-07,0.000237337944323,,,,,,,0,,,,,,,0.030389560779425,,0.001697481497214,0.001977114191075,,,,Reported,0.025,97.527,,1,0.398057588400246,2944.0,,,,,,,,46261.0,,1,13.636,,,0.400213219616205,,,1746.0,1,,ISO 14000,100.0,1,1,,,,0.022234457287463,,,1,0.0,,1,1,,0.003108770489935,,0
ALL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,126093.0,,0,,,,,,,,1,,No,,1,1,219000000,,,,,,0,,36000000,0,1,,,,0
BMY.N,0,0,0,0,0,,,,,,,,0.054686397492095,,,,0,0,0,0,0,0,0,,,,,,,0.006588722589409,,,,,,,Reported,,,0,0,0.04972270032511,9490.0,,,,,,,,336800.0,,0,,,,0.344763699721965,,,1300.0,1,,ISO 14000,60.0,1,0,,,,,,,0,,,0,1,,,,0
VST.N,,,,,,,,,,,,,,,,4.70592589888706,,,,,,,,,,,,,,,,2.34132530323944,,,,,Reported,,52610.0,0,0,,,,,,,,,,105772432.0,,0,105743.0,,,,,,,1,,No,,0,1,70000000,,,4.45507663646371,,,1,,,1,1,,8.9544415276484,,1
APH.N,0,0,0,1,0,,,,,,,,0.900399651508188,,,,0,0,0,0,1,0,0,,,,,,,0.176053298319738,,,,,,,Reported,,,0,0,0.765433899871131,25904.0,,,,,,,,311480.0,,0,,,,0.510683229813665,,,6296.0,1,,ISO 14000,37.6,0,0,,,,,,,0,,,0,0,,,,0
HON.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,2336830.0,,0,,,,,,,,0,,ISO 14000,31.0,0,1,709000000,,,,,,1,,259000000,0,1,,,,0
GPC.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,155819.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
MHK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,1,0,,,,,,,,,,2925940.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,1,,,,0
MCHP.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,858285.0,,0,,,,,,,,1,,ISO 14000,,1,1,,0.0,,,,0.0,0,,,1,0,,,,0
CAT.N,0,0,0,1,0,,,,,,,,4.07426875382678,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,1550000.0,,0,,,,0.915,,,,0,,No,,0,1,,,,,,,0,,,1,1,,,,0
PG.N,0,0,0,1,0,,,,,,,,2.11458327213429,0.052211932645291,,0.000652649158066,0,0,0,1,0,0,0,,,,,,,,,0.007831789896794,0.005221193264529,,,,Reported,,2400.0,0,0,,,,,0.236392648188641,,,,,4761080.0,,1,200.0,,,0.96,,,,0,,No,,0,0,,62060.0,,0.035458897228296,,0.916907984161693,1,,,0,1,,0.002954908102358,,0
ZTS.N,,,,,,,,,,,,,0.335043578743207,,,,,,,,,,,,,,,,,0.181250783765084,,,,,,,Reported,,,0,0,2.0118607028754,10686.324,,,,,,,,307006.0,,0,,,,0.25591304199914,,,12594.248,0,,No,,0,1,,,,,,,0,,21900000,1,0,,,,0
STE.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,48032.7,,0,,,,,,,,0,,ISO 14000,3.448,0,0,,,,,,,0,,,0,1,,,,0
TPL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKR.OQ,,,,,,,,,,,,,23.1946994258172,,,,,,,,,,,,,,,,,11.9241517471518,,,,2.5143859599e-05,,,Reported,,,0,0,16.9035015696692,330803.0,,,,,,,,748266.0,,0,,,,0.314403854345687,,,349987.0,1,,ISO 14000,,1,1,,,,,,,1,0.738,,1,1,,,3.5643564356e-05,0
AFL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,17059.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
PTC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,10437.6,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
FITB.OQ,,,,,,,,,,,,,0.264915829144032,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,92649.0,,0,,,,0.540501585471317,,,,0,,No,,0,0,,,,,,,1,,,0,1,,,,0
MSI.N,0,0,0,0,0,,,,,,,,0.051778216559451,,,,0,0,0,0,0,0,0,,,,,,,0.000517782165595,,,,,,,Reported,,,,0,0.002150374033219,1679.04,,,,,,,,98334.0,,0,,,,0.56,,,16.96,1,,ISO 14000,,0,1,107000000,0.0,,,,0.0,0,,157000000,0,1,,,,0
XEL.OQ,0,0,0,1,1,,,,,,,,28.2913983073593,,,0.471281336032275,0,0,1,0,1,0,0,,,,,,,0.013003866891083,,0.446333597222309,,,,,Reported,,23580.0,1,1,0.059588862867551,1493960.0,,,,,,,,48669593.0,,1,24898.0,,,0.197,,,687.0,1,,No,,0,1,,3035.0,,2.04527712724434,,0.263249197675427,1,,375000000,1,1,,2.15959753664672,,0
HSIC.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,26936.0,,0,,,,,,,,1,,No,,1,0,,,,,,,0,,,0,1,,,,0
ITW.N,,,,,,,,,,,,,0.500241166560822,,,,,,,,,,,,,,,,,0.092718312363945,,,,,,,Reported,,,0,0,0.430412857041605,26691.189,,,,,,,,546903.0,,0,,,,,,,6072.695,0,,ISO 14000,26.0,0,0,,74789.0,,,,5.30080090722234,0,,,0,0,,,,0
WST.N,,,,,0,,,,,,,,0.994464199348938,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,122179.0,,0,,,,0.520000010603218,,,,0,,ISO 14000,6.0,0,0,,,,,,,0,,,0,0,,,,0
DASH.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APTV.N,,,,,,,,,,,,,2.40747542664749,,,,,,,,,,,,,,,,,0.013992710918253,,,,,,,Reported,,,0,0,0.02806993104409,68934.0,,,,,,,,437865.0,,0,,,,0.766892135512064,,,403.0,0,,ISO 14000,100.0,0,0,4000000,16000.0,,,,1.11443894964129,1,,,0,1,,,,0
MPC.N,,,,,1,,,,,,,,5.47511629126689,,,0.042713673194281,,,,,,,0,,,,,,,0.543628567927209,,0.231689318235644,0.194153059974003,0.000158843090133,,,Reported,,17900.0,1,1,0.376387930493696,381000.0,,,,,,,,45000000.0,,1,3300.0,,,0.375886524822695,,,42000.0,0,,ISO 14000,,0,1,,,,0.160412951329456,0.134424260890606,,1,12.272,1213000000,1,1,,0.029573337395933,0.000109976968643,0
PGR.N,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,CO2,,,,0,,,,,,,,,,382762.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,0,,,,0
ICE.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,34713.8,,1,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
SWKS.OQ,,,,,1,,,,,,,,0.21421962684747,,,,,,,,,,0,,,,,,,0.088318603422189,,,,,,,Reported,,,0,0,0.645496915695682,3087.837,,,,,,,,128198.0,,0,,,,,,,2166.094,0,,ISO 14000,,0,0,,,,,,,0,,,0,0,,,,0
ABNB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EL.N,0,0,0,1,1,,,,,,,,0.415724421227602,,,,0,0,0,1,0,0,0,,,,,,,0.017546809986879,,,,,,,Reported,,,0,0,0.090947250594655,29500.0,,,,,,,,81200.0,,0,,,,0.998051948051948,,,1300.0,1,,ISO 14000,100.0,0,1,,0.0,,,,0.0,1,,,1,1,,,,0
TSLA.OQ,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,CO2,,,0,0,,,,,,,,,,475050.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,0,,,,0
EXR.N,,,,,,,,,,,,,0.632141581997716,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,111516.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
SPGI.N,0,0,0,0,1,,,,,,,,0.012368775239219,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,0,0,,,,,,,,,,33110.0,,0,,,,0.65,,,,0,,ISO 14000,,1,0,,,,,,,1,,,0,1,,,,0
KKR.N,,,,,1,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,6175.02,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
ADBE.OQ,0,0,0,0,1,,,,,,,,0.012014944446872,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,0.0,,0,,,,,,,,,,67945.0,,0,0.0,,,0.471351351351351,,,,1,,No,,1,,,0.0,,,,0.0,0,,,0,1,,,,0
ADSK.OQ,0,0,0,0,0,,,,,,,,0.265979861826107,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,2722.0,,0,,,,,,,,1,,No,,1,,,0.0,,,,0.0,0,,,0,0,,,,0
FOXA.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,65845.0,,0,,,,,,,,0,,No,,1,,,,,,,,0,,,1,1,,,,0
TT.N,,,,,,,,,,,,,1.15817574543963,,,0.000220585977597,,,,,,,,,,,,,,0.036035667211116,,0.003445910677063,0.008927107889166,,,,Reported,,104.04,1,1,0.083206509685758,33880.0,,,,,,,,471752.0,,1,6.66,,,0.695092656142759,,,1088.0,0,,ISO 14000,,0,1,42600000,,,0.007956622488701,0.020612730290076,,1,,,1,1,,0.00050933396554,,0
TSN.N,,,,,,,,,,,,,62.8033983162375,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,6270000.0,,1,,,,0.809999999879316,,,,0,,No,,0,0,,2064503.0,,,,51.5455657645061,0,,,0,0,,,,
AKAM.OQ,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,172500.0,,0,,,,,,,,1,,ISO 14000,100.0,1,,,,,,,,0,,,0,1,,,,0
LUV.N,0,0,0,1,0,,,,,,,,0.299613315886404,,,2.2527316984e-05,0,0,0,0,1,0,0,,,,,,,0.000881783550514,,0.00022849135798,,,,,Reported,0.0,7.1,0,0,0.001221687176743,9282.6,,,,,,,,20073800.0,,0,0.7,,,0.260580021482277,,,27.4,1,,No,,0,1,,1305.0,,0.000316568574996,,0.058186195826645,1,,,1,1,0.0,3.1210986267e-05,,0
INVH.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,1,0,0,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,77685.4,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
TSCO.OQ,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,243713.0,,0,,,,,,,,1,,No,,0,,,,,,,,1,,,0,1,,,,0
AON.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,51223.0,,0,,,,,,,,1,,ISO 14000,,1,0,,,,,,,0,,,0,1,,,,0
AMZN.OQ,0,0,0,1,1,,,,,,,,,,,,0,0,0,1,1,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,11260000.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,1,1,,,,0
MS.N,0,0,0,0,1,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,228100.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
BRKb.N,0,0,0,0,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Median,,,0,0,,,,,,,,,,10251500.0,,0,,,,,,,,0,,No,,0,0,,,,,,,0,,,0,0,,,,0
GOOG.OQ,0,0,0,0,1,,,,,,,,0.051887856225915,,,,0,0,0,1,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5198800.0,,0,,,,,,,,1,,ISO 14000,,1,,,,,,,,1,,,1,1,,,,0
KR.N,,,,,0,,,,,,,,72.1041615425038,,,,,,,,,,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,5774060.0,,0,,,,0.76,,,,1,,No,,0,0,,,,,,,0,,,0,1,,,,0
BKNG.OQ,0,0,0,1,0,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,22679.0,,0,,,,,,,,1,,No,,0,0,,,,,,,0,,,0,1,,,,0
STZ.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,303842.0,,0,,,,0.9,,,,0,,ISO 14000,,0,0,,,,,,,1,,,0,1,,,,
WBD.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,64223.9,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,0
ABBV.N,0,0,0,1,0,,,,,,,,0.111187423652243,,,,0,0,0,1,0,0,0,,,,,,,0.057410499794296,,,,,,,Reported,,,1,1,0.344948039472535,14800.0,,,,,,,,513000.0,,1,,,,,,,15800.0,0,,Both,100.0,0,1,,,,,,,0,,34000000,1,0,,,,0
STLD.OQ,,,,,,,,,,,,,43.4444165863501,,,0.081532356227931,,,,,,,,,,,,,,12.9409746680215,,0.140693029344539,0.027939746463474,,,,Reported,,1415.0,1,1,12.4368955501252,306784.0,,,,,,,,4405060.0,,1,820.0,,,0.662419667868978,,,130152.0,0,,ISO 14000,65.0,0,1,,,,0.135212729757723,0.026851432552594,,0,,35700000,0,0,,0.078356493569846,,0
MA.N,0,0,0,1,1,,,,,,,,0.004628287542849,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,56899.0,,0,,,,,,,,1,,No,,1,,,,,,,,1,,,0,1,,,,0
XOM.N,0,0,0,1,1,,,,,,,,9.63674257973532,0.003212247526578,,0.281071658575614,1,1,1,0,1,0,0,,,,,,,4.81837128986766,,0.481837128986766,0.401530940822305,8.030618816e-06,,,Reported,,120000.0,1,0,6.71990323339344,1200000.0,,,0.004479935488929,,,,,103000000.0,,1,70000.0,,,,,,1200000.0,0,,ISO 14000,,0,1,263000000,1000000.0,,0.671990323339344,0.55999193611612,5.5999193611612,1,2.0,4500000000,1,1,,0.391994355281284,1.1199838722e-05,0
SWK.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FICO.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Median,,,,0,,,,,,,,,,8091.94,,0,,,,,,,,1,,No,,1,,,,,,,,0,,,0,0,,,,0
HRL.N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,763000.0,,0,,,,,,,,0,,No,,0,1,,,,,,,0,,6000000,0,0,,,,0
INTC.OQ,0,0,0,1,1,,,,,,,,1.33356753424327,,,,0,0,0,1,0,0,0,,,,,,,0.428449899947994,,0.001308769790838,0.001219222384096,,,,Reported,,380.0,1,1,1.72861807823247,262800.0,,,,,,,,4834000.0,,1,,,,0.8914463,,,124400.0,1,,ISO 14000,100.0,0,0,,400.0,,0.005280344611964,0.004919057875356,0.005558257486278,1,,,0,1,,,,0
TRMB.OQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reported,,,,0,,,,,,,,,,15000.0,,0,,,,,,,,0,,No,,0,,,,,,,,0,,,0,0,,,,
WBA.OQ,,,,,,,,,,,,,12.3809118348568,,,,,,,,,,,,,,,,,0.123809118348568,,,,,,,Reported,,,,0,0.050991129838829,615780.0,,,,,,,,1781000.0,,0,,,,0.57556270096463,,,6220.0,1,,No,,1,1,,,,,,,0,,,1,1,,,,0
